job_id,order_id,resource_id,maquina,inicio,fim,not_before_date,deadline,sub_machine,Status_Processed,delay,tempo_processamento
64,147088,2690,coldboxgasado_coldbox4,2025-11-24 13:30:00,2025-11-24 14:30:00,2025-11-24,2025-11-25,0,,0.0,60
74,147090,2690,coldboxgasado_coldbox4,2025-11-24 14:30:00,2025-11-24 15:30:00,2025-11-24,2025-11-26,0,,0.0,60
69,147089,2690,coldboxgasado_coldbox4,2025-11-24 15:30:00,2025-11-24 16:30:00,2025-11-24,2025-11-25,0,,0.0,60
79,147091,2690,coldboxgasado_coldbox4,2025-11-24 16:30:00,2025-11-24 17:30:00,2025-11-24,2025-11-26,0,,0.0,60
80,147091,2691,coldboxgasado_coldbox4,2025-11-24 17:40:00,2025-11-24 18:40:00,2025-11-24,2025-11-26,0,,0.0,60
65,147088,2691,coldboxgasado_coldbox4,2025-11-24 18:45:00,2025-11-24 19:45:00,2025-11-24,2025-11-25,0,,0.0,60
75,147090,2691,coldboxgasado_coldbox4,2025-11-24 19:45:00,2025-11-24 20:45:00,2025-11-24,2025-11-26,0,,0.0,60
70,147089,2691,coldboxgasado_coldbox4,2025-11-24 20:45:00,2025-11-24 21:45:00,2025-11-24,2025-11-25,0,,0.0,60
86,147092,2691,coldboxgasado_coldbox4,2025-11-25 13:30:00,2025-11-25 14:30:00,2025-11-25,2025-11-27,0,,0.0,60
96,147093,2691,coldboxgasado_coldbox4,2025-11-25 14:30:00,2025-11-25 15:30:00,2025-11-25,2025-11-27,0,,0.0,60
95,147093,2690,coldboxgasado_coldbox4,2025-11-25 15:40:00,2025-11-25 16:40:00,2025-11-25,2025-11-27,0,,0.0,60
85,147092,2690,coldboxgasado_coldbox4,2025-11-25 16:40:00,2025-11-25 17:40:00,2025-11-25,2025-11-27,0,,0.0,60
116,147095,2691,coldboxgasado_coldbox4,2025-11-26 13:30:00,2025-11-26 14:30:00,2025-11-26,2025-11-28,0,,0.0,60
106,147094,2691,coldboxgasado_coldbox4,2025-11-26 14:30:00,2025-11-26 15:30:00,2025-11-26,2025-11-28,0,,0.0,60
115,147095,2690,coldboxgasado_coldbox4,2025-11-26 15:40:00,2025-11-26 16:40:00,2025-11-26,2025-11-28,0,,0.0,60
105,147094,2690,coldboxgasado_coldbox4,2025-11-26 16:40:00,2025-11-26 17:40:00,2025-11-26,2025-11-28,0,,0.0,60
125,147096,2690,coldboxgasado_coldbox4,2025-11-27 13:30:00,2025-11-27 14:30:00,2025-11-27,2025-11-29,0,,0.0,60
126,147096,2691,coldboxgasado_coldbox4,2025-11-27 14:40:00,2025-11-27 15:40:00,2025-11-27,2025-11-29,0,,0.0,60
223,148531,2833,pepset_chao,,,2025-12-02,2025-12-02,0,Erro not before posterior ao ultimo dia,0.0,0
230,148590,2992,pepset_chao,,,2025-12-02,2025-12-02,0,Erro not before posterior ao ultimo dia,0.0,0
276,148823,2990,pepset_chao,,,2025-12-02,2025-12-02,0,Erro not before posterior ao ultimo dia,0.0,0
83,147091,2694,pepset_vibrado,2025-11-24 04:00:00,2025-11-24 09:20:00,2025-11-24,2025-11-26,0,,0.0,320
78,147090,2694,pepset_vibrado,2025-11-24 09:45:00,2025-11-24 15:05:00,2025-11-24,2025-11-26,0,,0.0,320
68,147088,2694,pepset_vibrado,2025-11-24 15:05:00,2025-11-24 20:25:00,2025-11-24,2025-11-25,0,,0.0,320
256,148716,1948,pepset_vibrado,2025-11-25 04:00:00,2025-11-25 05:20:00,2025-11-24,2025-11-24,0,,1.0,80
89,147092,2694,pepset_vibrado,2025-11-25 05:30:00,2025-11-25 10:50:00,2025-11-25,2025-11-27,0,,0.0,320
73,147089,2694,pepset_vibrado,2025-11-25 10:50:00,2025-11-25 16:10:00,2025-11-24,2025-11-25,0,,0.0,320
119,147095,2694,pepset_vibrado,2025-11-26 04:00:00,2025-11-26 09:20:00,2025-11-26,2025-11-28,0,,0.0,320
109,147094,2694,pepset_vibrado,2025-11-26 09:45:00,2025-11-26 15:05:00,2025-11-26,2025-11-28,0,,0.0,320
280,148832,2077,pepset_vibrado,2025-11-26 15:15:00,2025-11-27 01:55:00,2025-11-26,2025-11-28,0,,0.0,640
99,147093,2694,pepset_vibrado,2025-11-27 04:00:00,2025-11-27 09:20:00,2025-11-25,2025-11-27,0,,0.0,320
129,147096,2694,pepset_vibrado,2025-11-27 09:45:00,2025-11-27 15:05:00,2025-11-27,2025-11-29,0,,0.0,320
277,148831,2077,pepset_vibrado,2025-11-27 15:15:00,2025-11-28 01:55:00,2025-11-26,2025-11-28,0,,0.0,640
